TransactionID,AccountID,TransactionAmount,Transaction Date,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Previous Transaction Date
Tx000732,Ac00394,230,20-02-2023,Debit,Las Vegas,D000272,M015,Branch,35,Engineer,56,1,791,04-11-2024
Tx000733,Ac00457,122,15-05-2023,Debit,Chicago,D000674,M015,Atm,52,Retired,140,1,5879,04-11-2024
Tx000734,Ac00046,99,05-09-2023,Debit,Detroit,D000058,M060,Online,20,Student,179,1,533,04-11-2024
Tx000735,Ac00011,118,03-01-2023,Debit,Fresno,D000088,M046,Atm,24,Student,35,1,898,04-11-2024
Tx000736,Ac00045,245,19-05-2023,Debit,Tucson,D000172,M072,Branch,30,Doctor,103,1,9160,04-11-2024
Tx000737,Ac00181,322,21-02-2023,Debit,Nashville,D000083,M092,Atm,45,Engineer,12,1,4393,04-11-2024
Tx000738,Ac00149,1093,04-12-2023,Debit,Columbus,D000688,M064,Branch,58,Retired,11,1,1391,04-11-2024
Tx000739,Ac00288,283,23-01-2023,Debit,El Paso,D000695,M061,Online,40,Engineer,98,1,2009,04-11-2024
Tx000740,Ac00014,347,06-02-2023,Debit,Washington,D000077,M062,Online,30,Engineer,60,1,6357,04-11-2024
Tx000741,Ac00153,382,01-01-2024,Debit,Las Vegas,D000670,M097,Online,64,Retired,164,1,6009,04-11-2024
Tx000742,Ac00164,389,27-01-2023,Debit,Oklahoma City,D000284,M065,Atm,76,Retired,43,1,7897,04-11-2024
Tx000743,Ac00159,29,21-02-2023,Debit,San Antonio,D000432,M068,Atm,24,Student,151,1,1649,04-11-2024
Tx000744,Ac00360,47,06-07-2023,Debit,Colorado Springs,D000469,M078,Branch,67,Retired,150,1,2840,04-11-2024
Tx000745,Ac00326,349,31-07-2023,Debit,San Jose,D000221,M098,Online,57,Retired,128,1,3275,04-11-2024
Tx000746,Ac00110,319,09-06-2023,Debit,Tucson,D000444,M088,Online,73,Retired,81,1,6502,04-11-2024
Tx000747,Ac00110,74,11-01-2023,Debit,Kansas City,D000337,M012,Atm,26,Student,76,1,364,04-11-2024
Tx000748,Ac00257,390,03-11-2023,Debit,Mesa,D000645,M100,Online,27,Engineer,99,1,9748,04-11-2024
Tx000749,Ac00145,218,16-02-2023,Debit,Chicago,D000172,M025,Atm,19,Student,45,1,1405,04-11-2024
Tx000750,Ac00455,200,16-03-2023,Debit,Dallas,D000330,M082,Atm,21,Student,150,1,706,04-11-2024
Tx000751,Ac00282,56,16-01-2023,Debit,Charlotte,D000266,M033,Atm,44,Doctor,75,1,5096,04-11-2024
Tx000752,Ac00045,249,09-02-2023,Credit,San Francisco,D000454,M068,Branch,65,Retired,29,1,3060,04-11-2024
Tx000753,Ac00390,143,16-06-2023,Debit,San Antonio,D000647,M048,Atm,33,Engineer,145,1,7844,04-11-2024
Tx000754,Ac00032,1021,19-06-2023,Debit,Fort Worth,D000676,M087,Atm,28,Student,87,1,1120,04-11-2024
Tx000755,Ac00153,84,24-07-2023,Debit,Memphis,D000493,M039,Online,58,Retired,248,3,5314,04-11-2024
Tx000756,Ac00460,1608,08-06-2023,Debit,Phoenix,D000070,M031,Atm,31,Engineer,156,1,6228,04-11-2024
Tx000757,Ac00154,334,07-09-2023,Debit,San Diego,D000444,M057,Atm,60,Retired,98,1,6811,04-11-2024
Tx000758,Ac00190,333,30-11-2023,Debit,San Antonio,D000163,M060,Online,55,Retired,143,1,1457,04-11-2024
Tx000759,Ac00156,237,13-07-2023,Debit,Oklahoma City,D000274,M013,Branch,22,Student,15,1,814,04-11-2024
Tx000760,Ac00005,418,26-10-2023,Credit,Philadelphia,D000630,M066,Branch,27,Student,130,1,1519,04-11-2024
Tx000761,Ac00126,319,26-06-2023,Debit,San Antonio,D000172,M052,Atm,50,Doctor,150,1,10270,04-11-2024
Tx000762,Ac00201,384,07-08-2023,Debit,Detroit,D000497,M004,Branch,42,Engineer,172,1,673,04-11-2024
Tx000763,Ac00165,821,24-05-2023,Credit,Fresno,D000622,M084,Branch,61,Doctor,158,1,6025,04-11-2024
Tx000764,Ac00420,475,03-03-2023,Credit,Indianapolis,D000046,M073,Online,56,Engineer,50,1,2159,04-11-2024
Tx000765,Ac00329,543,25-12-2023,Credit,Indianapolis,D000573,M100,Branch,43,Doctor,92,1,6012,04-11-2024
Tx000766,Ac00037,80,04-09-2023,Debit,Fort Worth,D000477,M070,Atm,73,Retired,76,1,6373,04-11-2024
Tx000767,Ac00293,46,22-12-2023,Debit,San Diego,D000590,M043,Branch,57,Engineer,52,1,2570,04-11-2024
Tx000768,Ac00481,328,13-03-2023,Debit,San Francisco,D000517,M054,Atm,61,Doctor,54,1,10585,04-11-2024
Tx000769,Ac00233,446,23-11-2023,Debit,Las Vegas,D000308,M052,Atm,52,Doctor,161,1,718,04-11-2024
Tx000770,Ac00235,56,07-07-2023,Debit,Fresno,D000461,M026,Online,72,Retired,150,1,3690,04-11-2024
Tx000771,Ac00324,158,17-08-2023,Debit,Sacramento,D000122,M013,Branch,28,Student,16,1,1512,04-11-2024
Tx000772,Ac00029,101,09-02-2023,Credit,Denver,D000524,M033,Online,64,Doctor,75,1,14389,04-11-2024
Tx000773,Ac00093,827,29-11-2023,Debit,El Paso,D000645,M018,Branch,36,Engineer,265,4,9800,04-11-2024
Tx000774,Ac00141,62,17-01-2023,Debit,Phoenix,D000487,M056,Atm,74,Retired,95,1,7015,04-11-2024
Tx000775,Ac00061,27,22-05-2023,Debit,San Jose,D000700,M050,Atm,79,Retired,102,1,3521,04-11-2024
Tx000776,Ac00092,174,14-06-2023,Debit,Houston,D000127,M074,Online,80,Retired,64,1,4913,04-11-2024
Tx000777,Ac00354,176,08-09-2023,Debit,San Jose,D000566,M091,Branch,38,Engineer,105,1,9155,04-11-2024
Tx000778,Ac00358,88,10-08-2023,Debit,Fort Worth,D000112,M065,Online,46,Engineer,174,1,2568,04-11-2024
Tx000779,Ac00078,568,10-11-2023,Debit,Columbus,D000358,M042,Online,53,Retired,14,1,3779,04-11-2024
Tx000780,Ac00013,138,20-06-2023,Credit,Phoenix,D000227,M001,Online,68,Retired,104,1,4178,04-11-2024
Tx000781,Ac00030,457,11-12-2023,Credit,Virginia Beach,D000587,M006,Branch,28,Engineer,193,1,7285,04-11-2024
Tx000782,Ac00074,101,26-09-2023,Debit,Atlanta,D000195,M036,Online,66,Retired,146,1,6531,04-11-2024
Tx000783,Ac00399,301,25-04-2023,Debit,El Paso,D000086,M006,Online,44,Doctor,51,1,7896,04-11-2024
Tx000784,Ac00323,266,01-05-2023,Debit,Boston,D000581,M085,Online,54,Engineer,132,1,6781,04-11-2024
Tx000785,Ac00107,346,05-06-2023,Debit,San Diego,D000054,M050,Online,29,Engineer,50,1,2092,04-11-2024
Tx000786,Ac00211,412,24-01-2023,Debit,Los Angeles,D000494,M023,Atm,41,Doctor,88,1,11108,04-11-2024
Tx000787,Ac00297,111,10-01-2023,Debit,Portland,D000401,M076,Branch,35,Doctor,111,1,9088,04-11-2024
Tx000788,Ac00102,316,21-08-2023,Debit,Colorado Springs,D000599,M088,Atm,53,Engineer,86,1,4672,04-11-2024
Tx000789,Ac00196,261,28-08-2023,Debit,Fort Worth,D000564,M005,Branch,37,Engineer,142,1,7535,04-11-2024
Tx000790,Ac00342,92,20-12-2023,Debit,Dallas,D000598,M092,Atm,29,Engineer,144,1,6353,04-11-2024
Tx000791,Ac00027,262,27-03-2023,Debit,Oklahoma City,D000408,M029,Branch,63,Doctor,118,1,13588,04-11-2024
Tx000792,Ac00339,65,11-09-2023,Debit,Denver,D000076,M062,Atm,74,Retired,230,1,1351,04-11-2024
Tx000793,Ac00468,254,17-08-2023,Debit,Jacksonville,D000112,M007,Atm,28,Engineer,85,5,2797,04-11-2024
Tx000794,Ac00262,408,11-01-2023,Credit,Nashville,D000638,M028,Branch,21,Student,125,3,1223,04-11-2024
Tx000795,Ac00425,176,15-03-2023,Debit,Indianapolis,D000438,M044,Atm,57,Retired,89,1,3728,04-11-2024
Tx000796,Ac00161,199,05-06-2023,Debit,Detroit,D000585,M041,Online,57,Doctor,142,1,6067,04-11-2024
Tx000797,Ac00417,51,14-08-2023,Debit,Dallas,D000114,M017,Branch,63,Retired,133,1,4292,04-11-2024
Tx000798,Ac00208,436,23-01-2023,Debit,Jacksonville,D000471,M075,Atm,56,Retired,134,1,3802,04-11-2024
Tx000799,Ac00304,75,29-12-2023,Credit,Jacksonville,D000566,M009,Branch,64,Retired,162,1,6353,04-11-2024
Tx000800,Ac00166,183,30-01-2023,Credit,Louisville,D000499,M013,Online,23,Student,14,1,1252,04-11-2024
Tx000801,Ac00279,628,25-10-2023,Debit,Austin,D000415,M005,Online,44,Doctor,108,1,11870,04-11-2024
Tx000802,Ac00114,268,20-01-2023,Debit,San Antonio,D000224,M021,Online,29,Doctor,177,1,9409,04-11-2024
Tx000803,Ac00411,362,21-02-2023,Debit,Jacksonville,D000073,M051,Atm,80,Retired,47,1,6004,04-11-2024
Tx000804,Ac00380,560,11-05-2023,Credit,Memphis,D000493,M059,Online,50,Engineer,92,1,818,04-11-2024
Tx000805,Ac00272,352,14-08-2023,Debit,Chicago,D000513,M001,Atm,80,Retired,45,2,3664,04-11-2024
Tx000806,Ac00202,132,12-06-2023,Debit,Colorado Springs,D000203,M094,Branch,28,Student,160,1,320,04-11-2024
Tx000807,Ac00053,25,13-03-2023,Credit,Nashville,D000449,M002,Online,40,Engineer,17,1,478,04-11-2024
Tx000808,Ac00316,669,01-11-2023,Debit,Detroit,D000682,M019,Online,44,Doctor,143,4,13447,04-11-2024
Tx000809,Ac00422,80,07-11-2023,Credit,New York,D000604,M016,Branch,53,Doctor,58,1,8013,04-11-2024
Tx000810,Ac00083,9,19-05-2023,Debit,Mesa,D000105,M060,Atm,68,Retired,198,1,4201,04-11-2024
Tx000811,Ac00125,179,20-11-2023,Debit,Omaha,D000041,M035,Atm,18,Student,19,1,8871,04-11-2024
Tx000812,Ac00227,115,15-03-2023,Debit,San Francisco,D000185,M063,Branch,27,Engineer,108,1,906,04-11-2024
Tx000813,Ac00292,162,08-12-2023,Debit,San Jose,D000626,M077,Online,46,Doctor,276,1,9286,04-11-2024
Tx000814,Ac00319,543,25-12-2023,Credit,Nashville,D000641,M045,Branch,70,Retired,63,1,2224,04-11-2024
Tx000815,Ac00431,317,07-12-2023,Credit,Sacramento,D000060,M083,Online,67,Doctor,16,1,14639,04-11-2024
Tx000816,Ac00365,281,01-05-2023,Debit,Houston,D000374,M096,Branch,45,Engineer,29,1,9734,04-11-2024
Tx000817,Ac00050,24,20-02-2023,Debit,San Diego,D000099,M061,Atm,29,Engineer,28,1,2756,04-11-2024
Tx000818,Ac00129,587,08-02-2023,Debit,Mesa,D000515,M014,Atm,36,Doctor,86,1,6655,04-11-2024
Tx000819,Ac00366,372,15-08-2023,Debit,San Diego,D000362,M088,Atm,55,Retired,143,1,3234,04-11-2024
Tx000820,Ac00452,63,19-06-2023,Debit,Fresno,D000647,M039,Atm,20,Student,148,1,1677,04-11-2024
Tx000821,Ac00339,384,25-07-2023,Debit,Colorado Springs,D000133,M064,Online,54,Engineer,285,1,8371,04-11-2024
Tx000822,Ac00389,247,31-10-2023,Credit,Chicago,D000081,M096,Branch,65,Retired,149,1,2612,04-11-2024
Tx000823,Ac00188,49,22-05-2023,Credit,Kansas City,D000071,M006,Branch,18,Student,136,1,552,04-11-2024
Tx000824,Ac00039,4,11-08-2023,Credit,Omaha,D000214,M019,Branch,60,Retired,119,1,6017,04-11-2024
Tx000825,Ac00319,61,19-10-2023,Debit,Oklahoma City,D000651,M037,Branch,34,Engineer,58,1,7281,04-11-2024
Tx000826,Ac00077,408,01-08-2023,Debit,Mesa,D000369,M038,Branch,26,Engineer,241,1,6847,04-11-2024
Tx000827,Ac00131,525,15-12-2023,Debit,El Paso,D000593,M002,Branch,58,Doctor,76,1,13018,04-11-2024
Tx000828,Ac00180,109,07-04-2023,Debit,Milwaukee,D000240,M070,Atm,26,Student,247,1,7598,04-11-2024
Tx000829,Ac00249,70,10-10-2023,Debit,Nashville,D000005,M073,Branch,63,Retired,49,1,7330,04-11-2024
Tx000830,Ac00454,125,18-12-2023,Debit,Louisville,D000640,M051,Online,52,Retired,79,1,6712,04-11-2024
Tx000831,Ac00076,324,22-09-2023,Debit,Virginia Beach,D000642,M043,Atm,54,Retired,30,1,2248,04-11-2024
Tx000832,Ac00386,40,05-07-2023,Debit,Austin,D000539,M089,Online,70,Retired,163,1,3525,04-11-2024
Tx000833,Ac00444,158,24-04-2023,Credit,Omaha,D000075,M019,Branch,58,Engineer,46,1,8333,04-11-2024
Tx000834,Ac00307,81,01-12-2023,Credit,Seattle,D000228,M051,Online,22,Student,68,1,1814,04-11-2024
Tx000835,Ac00397,194,07-11-2023,Debit,Kansas City,D000531,M042,Branch,37,Engineer,176,1,3887,04-11-2024
Tx000836,Ac00078,17,20-04-2023,Debit,Omaha,D000660,M022,Online,79,Retired,165,1,7591,04-11-2024
Tx000837,Ac00348,474,30-11-2023,Debit,San Jose,D000643,M031,Atm,57,Retired,214,1,1484,04-11-2024
Tx000838,Ac00169,39,10-08-2023,Debit,Miami,D000059,M093,Atm,66,Doctor,245,4,9386,04-11-2024
Tx000839,Ac00007,638,10-05-2023,Debit,Dallas,D000561,M028,Branch,79,Retired,152,1,4203,04-11-2024
Tx000840,Ac00009,154,24-07-2023,Credit,Portland,D000270,M001,Branch,66,Retired,174,1,4813,04-11-2024
Tx000841,Ac00065,187,04-05-2023,Debit,Tucson,D000554,M086,Branch,18,Student,139,1,9717,04-11-2024
Tx000842,Ac00362,644,25-10-2023,Debit,Atlanta,D000377,M018,Online,24,Student,55,1,1981,04-11-2024
Tx000843,Ac00444,227,08-05-2023,Debit,Austin,D000644,M001,Branch,41,Doctor,168,1,10216,04-11-2024
Tx000844,Ac00106,305,27-12-2023,Debit,Phoenix,D000608,M003,Atm,22,Student,222,1,945,04-11-2024
Tx000845,Ac00241,233,12-10-2023,Credit,Nashville,D000472,M011,Branch,42,Doctor,37,1,7469,04-11-2024
Tx000846,Ac00092,793,16-01-2023,Debit,Memphis,D000518,M035,Online,68,Doctor,76,1,13389,04-11-2024
Tx000847,Ac00173,224,10-05-2023,Debit,Houston,D000266,M017,Atm,52,Doctor,93,1,8475,04-11-2024
Tx000848,Ac00363,215,21-09-2023,Credit,Tucson,D000228,M009,Atm,23,Student,63,1,992,04-11-2024
Tx000849,Ac00185,163,20-03-2023,Credit,Baltimore,D000150,M037,Branch,63,Retired,111,1,6954,04-11-2024
Tx000850,Ac00370,195,08-09-2023,Debit,Jacksonville,D000442,M097,Branch,34,Engineer,91,1,1370,04-11-2024
Tx000851,Ac00124,23,01-12-2023,Debit,El Paso,D000079,M027,Atm,46,Doctor,175,4,14851,04-11-2024
Tx000852,Ac00412,228,08-02-2023,Debit,Sacramento,D000227,M055,Online,34,Doctor,277,1,11505,04-11-2024
Tx000853,Ac00068,260,13-03-2023,Debit,Oklahoma City,D000551,M083,Online,26,Student,100,1,914,04-11-2024
Tx000854,Ac00321,60,22-06-2023,Credit,Dallas,D000263,M086,Online,36,Doctor,55,1,9956,04-11-2024
Tx000855,Ac00302,51,04-04-2023,Debit,Columbus,D000314,M045,Online,64,Retired,143,1,4733,04-11-2024
Tx000856,Ac00217,1075,24-05-2023,Debit,Jacksonville,D000674,M089,Branch,20,Student,91,1,531,04-11-2024
Tx000857,Ac00298,113,02-06-2023,Credit,San Antonio,D000265,M091,Online,73,Retired,31,1,3808,04-11-2024
Tx000858,Ac00327,12,24-11-2023,Debit,Phoenix,D000295,M072,Atm,21,Student,131,1,320,04-11-2024
Tx000859,Ac00054,329,27-02-2023,Debit,Sacramento,D000156,M018,Branch,55,Doctor,14,1,12034,04-11-2024
Tx000860,Ac00403,154,14-11-2023,Debit,Mesa,D000129,M049,Atm,61,Retired,82,1,6110,04-11-2024
Tx000861,Ac00397,233,06-11-2023,Debit,Chicago,D000334,M037,Online,20,Student,297,1,1692,04-11-2024
Tx000862,Ac00383,142,20-01-2023,Debit,Chicago,D000046,M088,Atm,18,Student,116,1,1698,04-11-2024
Tx000863,Ac00450,209,15-11-2023,Debit,Detroit,D000371,M012,Branch,55,Engineer,126,1,8360,04-11-2024
Tx000864,Ac00086,1138,09-10-2023,Debit,Baltimore,D000494,M074,Atm,26,Student,144,1,1629,04-11-2024
Tx000865,Ac00156,261,14-02-2023,Debit,San Antonio,D000218,M040,Atm,42,Engineer,162,1,6100,04-11-2024
Tx000866,Ac00418,102,15-05-2023,Debit,Fort Worth,D000209,M087,Atm,45,Doctor,105,1,13872,04-11-2024
Tx000867,Ac00263,99,29-06-2023,Debit,Fort Worth,D000276,M070,Atm,32,Doctor,117,1,10095,04-11-2024
Tx000868,Ac00009,87,18-09-2023,Debit,Atlanta,D000356,M054,Branch,21,Student,252,1,1505,04-11-2024
Tx000869,Ac00436,83,03-03-2023,Debit,Omaha,D000069,M042,Branch,32,Doctor,158,1,13182,04-11-2024
Tx000870,Ac00399,268,18-09-2023,Debit,Charlotte,D000138,M084,Online,46,Engineer,40,1,4330,04-11-2024
Tx000871,Ac00182,870,13-06-2023,Debit,El Paso,D000098,M077,Atm,29,Doctor,39,1,905,04-11-2024
Tx000872,Ac00482,154,31-08-2023,Credit,Tucson,D000055,M015,Atm,38,Engineer,269,1,6973,04-11-2024
Tx000873,Ac00475,165,01-01-2024,Debit,Louisville,D000105,M056,Branch,78,Retired,110,1,3554,04-11-2024
Tx000874,Ac00253,758,05-06-2023,Debit,San Francisco,D000413,M028,Atm,69,Retired,90,1,6165,04-11-2024
Tx000875,Ac00376,104,03-07-2023,Debit,Kansas City,D000667,M085,Online,28,Engineer,188,1,9626,04-11-2024
Tx000876,Ac00058,584,29-03-2023,Debit,Kansas City,D000429,M024,Online,55,Engineer,139,1,6364,04-11-2024
Tx000877,Ac00304,204,01-08-2023,Debit,Washington,D000685,M069,Online,77,Retired,159,1,4352,04-11-2024
Tx000878,Ac00035,54,02-01-2023,Debit,New York,D000671,M030,Online,56,Retired,165,1,5774,04-11-2024
Tx000879,Ac00366,1108,26-10-2023,Debit,Los Angeles,D000353,M046,Branch,30,Engineer,262,1,9257,04-11-2024
Tx000880,Ac00362,53,31-08-2023,Credit,Charlotte,D000652,M061,Online,68,Retired,14,1,6336,04-11-2024
Tx000881,Ac00094,120,07-08-2023,Debit,Portland,D000052,M023,Atm,49,Doctor,105,1,5404,04-11-2024
Tx000882,Ac00225,221,08-08-2023,Debit,Indianapolis,D000532,M021,Online,31,Engineer,28,1,8135,04-11-2024
Tx000883,Ac00474,119,06-09-2023,Debit,Philadelphia,D000418,M069,Atm,45,Doctor,87,1,9798,04-11-2024
Tx000884,Ac00448,183,13-03-2023,Debit,Raleigh,D000450,M041,Atm,21,Student,74,1,137,04-11-2024
Tx000885,Ac00439,859,10-05-2023,Debit,Jacksonville,D000389,M085,Online,60,Engineer,227,1,7015,04-11-2024
Tx000886,Ac00133,11,22-08-2023,Credit,San Francisco,D000315,M092,Online,41,Engineer,128,1,2357,04-11-2024
Tx000887,Ac00480,61,13-02-2023,Debit,Columbus,D000074,M001,Branch,75,Retired,164,1,4294,04-11-2024
Tx000888,Ac00265,103,06-02-2023,Credit,Milwaukee,D000304,M096,Branch,49,Engineer,150,1,9251,04-11-2024
Tx000889,Ac00176,1,27-02-2023,Debit,Atlanta,D000369,M039,Branch,55,Retired,196,1,7543,04-11-2024
Tx000890,Ac00278,425,21-08-2023,Credit,Colorado Springs,D000496,M051,Online,26,Engineer,172,1,9881,04-11-2024
Tx000891,Ac00216,61,04-10-2023,Debit,Colorado Springs,D000090,M065,Atm,52,Retired,238,1,6189,04-11-2024
Tx000892,Ac00431,64,23-10-2023,Debit,Omaha,D000527,M028,Atm,51,Doctor,37,1,12540,04-11-2024
Tx000893,Ac00063,523,09-01-2023,Debit,Jacksonville,D000689,M010,Online,53,Retired,83,1,4586,04-11-2024
Tx000894,Ac00090,50,19-05-2023,Debit,Las Vegas,D000268,M055,Branch,65,Retired,164,1,1519,04-11-2024
Tx000895,Ac00133,110,09-11-2023,Debit,Detroit,D000560,M059,Branch,19,Student,95,1,1447,04-11-2024
Tx000896,Ac00357,54,20-11-2023,Credit,Philadelphia,D000434,M100,Branch,23,Student,34,1,1131,04-11-2024
Tx000897,Ac00404,80,13-11-2023,Debit,Kansas City,D000110,M043,Online,68,Doctor,115,1,10279,04-11-2024
Tx000898,Ac00390,17,03-04-2023,Credit,Detroit,D000317,M023,Online,30,Doctor,146,1,535,04-11-2024
Tx000899,Ac00083,1531,06-11-2023,Debit,San Diego,D000319,M078,Online,18,Student,62,4,860,04-11-2024
Tx000900,Ac00161,69,23-10-2023,Debit,Omaha,D000044,M091,Branch,29,Doctor,157,1,13891,04-11-2024
Tx000901,Ac00425,157,29-06-2023,Debit,New York,D000682,M068,Branch,20,Student,280,1,1546,04-11-2024
Tx000902,Ac00363,643,13-03-2023,Credit,Detroit,D000251,M044,Online,18,Student,105,1,1047,04-11-2024
Tx000903,Ac00385,328,06-11-2023,Credit,San Diego,D000245,M014,Online,42,Engineer,31,1,2840,04-11-2024
Tx000904,Ac00045,73,12-10-2023,Debit,Seattle,D000697,M072,Online,69,Retired,44,1,6217,04-11-2024
Tx000905,Ac00480,355,21-07-2023,Debit,Detroit,D000135,M065,Branch,51,Doctor,279,1,10142,04-11-2024
Tx000906,Ac00369,794,17-05-2023,Credit,Los Angeles,D000317,M036,Atm,22,Student,252,1,1404,04-11-2024
Tx000907,Ac00109,29,22-02-2023,Debit,Detroit,D000660,M056,Atm,27,Engineer,69,1,7796,04-11-2024
Tx000908,Ac00264,654,27-02-2023,Debit,Miami,D000464,M067,Online,37,Engineer,100,1,3887,04-11-2024
Tx000909,Ac00076,366,04-10-2023,Credit,Portland,D000069,M080,Online,21,Student,92,1,1560,04-11-2024
Tx000910,Ac00438,121,30-01-2023,Debit,Colorado Springs,D000035,M081,Online,33,Doctor,162,4,13567,04-11-2024
Tx000911,Ac00453,234,16-11-2023,Debit,Boston,D000373,M056,Online,72,Retired,142,1,4750,04-11-2024
Tx000912,Ac00222,472,13-02-2023,Debit,Raleigh,D000163,M080,Atm,18,Student,138,1,1044,04-11-2024
Tx000913,Ac00179,213,29-09-2023,Credit,Fort Worth,D000203,M087,Branch,73,Retired,100,1,2012,04-11-2024
Tx000914,Ac00386,254,14-08-2023,Debit,Phoenix,D000487,M030,Atm,48,Engineer,46,1,2487,04-11-2024
Tx000915,Ac00171,578,22-05-2023,Debit,San Jose,D000527,M033,Atm,37,Doctor,63,1,14978,04-11-2024
Tx000916,Ac00336,170,10-11-2023,Debit,Chicago,D000445,M053,Atm,27,Student,265,1,1969,04-11-2024
Tx000917,Ac00272,338,25-09-2023,Debit,San Antonio,D000480,M065,Online,78,Retired,107,4,7001,04-11-2024
Tx000918,Ac00402,331,23-05-2023,Credit,Nashville,D000648,M099,Branch,64,Retired,113,1,2525,04-11-2024
Tx000919,Ac00136,132,06-07-2023,Credit,Phoenix,D000437,M004,Atm,35,Engineer,47,1,7458,04-11-2024
Tx000920,Ac00280,673,10-11-2023,Credit,Colorado Springs,D000033,M068,Branch,46,Engineer,118,1,5387,04-11-2024
Tx000921,Ac00352,74,10-08-2023,Debit,Memphis,D000103,M094,Online,18,Student,66,1,1690,04-11-2024
Tx000922,Ac00495,197,23-02-2023,Debit,Tucson,D000042,M011,Online,28,Engineer,135,1,3115,04-11-2024
Tx000923,Ac00061,21,09-05-2023,Debit,Columbus,D000484,M058,Branch,70,Retired,180,1,3467,04-11-2024
Tx000924,Ac00129,218,20-11-2023,Debit,Houston,D000651,M075,Atm,62,Doctor,105,1,9942,04-11-2024
Tx000925,Ac00237,590,05-06-2023,Debit,San Jose,D000248,M044,Online,29,Doctor,140,3,9792,04-11-2024
Tx000926,Ac00230,698,06-02-2023,Debit,New York,D000377,M092,Online,44,Engineer,153,1,6824,04-11-2024
Tx000927,Ac00224,303,27-11-2023,Debit,Sacramento,D000640,M043,Atm,38,Engineer,88,3,8583,04-11-2024
Tx000928,Ac00354,148,16-11-2023,Debit,Tucson,D000530,M065,Branch,20,Student,35,1,1489,04-11-2024
Tx000929,Ac00479,22,23-01-2023,Debit,San Antonio,D000028,M057,Branch,19,Student,56,1,5584,04-11-2024
Tx000930,Ac00329,1,30-01-2023,Debit,Colorado Springs,D000082,M050,Atm,25,Student,139,1,1357,04-11-2024
Tx000931,Ac00160,757,13-02-2023,Debit,Atlanta,D000667,M071,Branch,65,Doctor,203,1,10553,04-11-2024
Tx000932,Ac00050,39,23-01-2023,Credit,Virginia Beach,D000285,M001,Online,25,Student,145,1,1620,04-11-2024
Tx000933,Ac00200,77,28-04-2023,Credit,Mesa,D000242,M016,Online,49,Engineer,120,4,9475,04-11-2024
Tx000934,Ac00254,32,03-04-2023,Debit,Charlotte,D000536,M092,Online,31,Doctor,10,1,8656,04-11-2024
Tx000935,Ac00456,1023,10-03-2023,Credit,San Jose,D000294,M091,Branch,62,Doctor,158,1,208,04-11-2024
Tx000936,Ac00320,21,19-01-2023,Debit,Charlotte,D000063,M079,Branch,22,Student,59,1,949,04-11-2024
Tx000937,Ac00446,662,20-04-2023,Debit,Atlanta,D000416,M100,Branch,23,Student,219,1,1996,04-11-2024
Tx000938,Ac00292,289,02-02-2023,Debit,Los Angeles,D000422,M025,Atm,55,Engineer,110,1,8837,04-11-2024
Tx000939,Ac00111,35,13-11-2023,Debit,Boston,D000589,M047,Branch,30,Doctor,105,1,14330,04-11-2024
Tx000940,Ac00157,215,27-09-2023,Credit,Los Angeles,D000104,M061,Atm,46,Doctor,26,1,5368,04-11-2024
Tx000941,Ac00429,25,10-11-2023,Debit,Louisville,D000222,M024,Branch,57,Engineer,66,1,8616,04-11-2024
Tx000942,Ac00182,618,23-10-2023,Debit,Memphis,D000116,M036,Atm,41,Engineer,40,1,5907,04-11-2024
Tx000943,Ac00166,446,30-01-2023,Debit,Houston,D000102,M019,Atm,63,Retired,77,1,7864,04-11-2024
Tx000944,Ac00005,378,12-12-2023,Debit,Raleigh,D000360,M029,Branch,33,Engineer,204,1,2255,04-11-2024
Tx000945,Ac00459,11,22-02-2023,Debit,Phoenix,D000638,M036,Online,30,Engineer,43,1,6983,04-11-2024
Tx000946,Ac00432,275,13-02-2023,Debit,Fort Worth,D000027,M032,Atm,36,Doctor,67,1,9698,04-11-2024
Tx000947,Ac00317,180,24-07-2023,Debit,Philadelphia,D000038,M039,Online,78,Retired,81,1,5910,04-11-2024
Tx000948,Ac00377,32,12-07-2023,Debit,Kansas City,D000622,M080,Branch,44,Doctor,45,1,7848,04-11-2024
Tx000949,Ac00130,274,21-06-2023,Debit,Portland,D000646,M053,Branch,79,Retired,109,1,4544,04-11-2024
Tx000950,Ac00236,375,04-07-2023,Debit,Fort Worth,D000310,M015,Branch,19,Student,32,1,1307,04-11-2024
Tx000951,Ac00243,389,05-12-2023,Debit,Fresno,D000548,M005,Atm,23,Student,155,1,1820,04-11-2024
Tx000952,Ac00017,493,21-08-2023,Debit,Indianapolis,D000514,M081,Atm,25,Student,38,1,578,04-11-2024
Tx000953,Ac00295,149,01-03-2023,Debit,Mesa,D000441,M021,Atm,57,Doctor,25,1,7802,04-11-2024
Tx000954,Ac00187,120,29-11-2023,Credit,Philadelphia,D000292,M092,Branch,62,Retired,47,5,2597,04-11-2024
